id,text,source,language_tag,concept,sentiment,shop_location,shop_category
89,"In a medium enterprise shop located in pharmacy at high street (delhi), the shopkeeper learns about the concept of Basic Stock List. A Medium Enterprise Pharmacy in High Street (Delhi) had issues with inventory shrinkage and pilferage, causing unexplained losses in the annual audit. Defining a strict list of 'never-out' items and reorder points, the business integrated Basic Stock List (Essential products always kept in stock to prevent stockouts.). Strict adherence to the Consumer Protection Act ensured higher customer trust and fewer legal disputes. Dead stock was reduced by 60%, freeing up vital cash flow for the next quarter. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Basic Stock List correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Basic Stock List,Neutral,Pharmacy at High Street (Delhi),Basic Stock List
90,"In a small business shop located in grocery store at shopping mall (bangalore), the shopkeeper learns about the concept of Point of Sale (POS). A Small Business Grocery Store in Shopping Mall (Bangalore) had issues with inventory shrinkage and pilferage, causing unexplained losses in the annual audit. Replacing the manual cash drawer with an integrated digital system, the business integrated Point of Sale (POS) (Central hub for transactions and inventory data.). The owner utilized the PMEGP scheme to subsidize the cost of the new digital infrastructure. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Point of Sale (POS) correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Point of Sale (POS),Neutral,Grocery Store at Shopping Mall (Bangalore),Point of Sale (POS)
91,"In a micro (udyam registered) shop located in furniture showroom at mumbai, the shopkeeper learns about the concept of Barcode. A Micro (Udyam registered) Furniture Showroom in Mumbai struggled with manual bookkeeping that led to frequent stockouts of high-demand items. Implementing a rigorous scanning protocol at the point of entry and exit, the business integrated Barcode (Scanning system for tracking inventory and speeding up checkout.). Registration under the Udyam portal allowed the business to access collateral-free loans via CGTMSE. The store saw a significant reduction in capital lock-up, allowing for business expansion. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Barcode correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Barcode,Neutral,Furniture Showroom at Mumbai,Barcode
92,"In a micro (udyam registered) shop located in grocery store at tier-2 city (indore), the shopkeeper learns about the concept of Inventory Turnover. A Micro (Udyam registered) Grocery Store in Tier-2 City (Indore) had a high amount of capital locked in slow-moving items, preventing the purchase of seasonal stock. Analyzing sales velocity to ensure stock was replaced every 30 days, the business integrated Inventory Turnover (Speed at which stock is sold and replaced.). By joining the ONDC network, the store's inventory became visible on multiple national buyer apps. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Inventory Turnover correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Inventory Turnover,Neutral,Grocery Store at Tier-2 City (Indore),Inventory Turnover
93,"In a medium enterprise shop located in apparel boutique at rural village (punjab), the shopkeeper learns about the concept of Personalization. A Medium Enterprise Apparel Boutique in Rural Village (Punjab) had a high amount of capital locked in slow-moving items, preventing the purchase of seasonal stock. Using customer purchase history to send targeted discount codes, the business integrated Personalization (Tailoring marketing and products to specific customer needs.). The owner utilized the PMEGP scheme to subsidize the cost of the new digital infrastructure. Dead stock was reduced by 60%, freeing up vital cash flow for the next quarter. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Personalization correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Personalization,Neutral,Apparel Boutique at Rural Village (Punjab),Personalization
94,"In a small business shop located in furniture showroom at high street (delhi), the shopkeeper learns about the concept of Inventory Shrinkage. A Small Business Furniture Showroom in High Street (Delhi) was struggling to compete with large e-commerce giants and losing local footfall. Installing CCTV and integrated POS monitoring to track stock movements, the business integrated Inventory Shrinkage (Loss of stock due to theft, damage, or errors.). Compliance with the Shops and Establishments Act helped in extending operating hours during festive seasons. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Inventory Shrinkage correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Inventory Shrinkage,Neutral,Furniture Showroom at High Street (Delhi),Inventory Shrinkage
95,"In a micro (udyam registered) shop located in apparel boutique at high street (delhi), the shopkeeper learns about the concept of Inventory Turnover. A Micro (Udyam registered) Apparel Boutique in High Street (Delhi) found it difficult to manage perishables, leading to high waste and lost margins. Analyzing sales velocity to ensure stock was replaced every 30 days, the business integrated Inventory Turnover (Speed at which stock is sold and replaced.). Registration under the Udyam portal allowed the business to access collateral-free loans via CGTMSE. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Inventory Turnover correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Inventory Turnover,Neutral,Apparel Boutique at High Street (Delhi),Inventory Turnover
96,"In a small business shop located in furniture showroom at rural village (punjab), the shopkeeper learns about the concept of Cloud POS. A Small Business Furniture Showroom in Rural Village (Punjab) found it difficult to manage perishables, leading to high waste and lost margins. Moving all billing and stock data to a secure real-time web portal, the business integrated Cloud POS (Web-based billing and inventory management system.). The owner utilized the PMEGP scheme to subsidize the cost of the new digital infrastructure. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Cloud POS correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Cloud POS,Neutral,Furniture Showroom at Rural Village (Punjab),Cloud POS
97,"In a micro (udyam registered) shop located in grocery store at mumbai, the shopkeeper learns about the concept of Basic Stock List. A Micro (Udyam registered) Grocery Store in Mumbai struggled with manual bookkeeping that led to frequent stockouts of high-demand items. Defining a strict list of 'never-out' items and reorder points, the business integrated Basic Stock List (Essential products always kept in stock to prevent stockouts.). GST composition scheme adoption simplified the monthly tax filing process for the shopkeeper. The store saw a significant reduction in capital lock-up, allowing for business expansion. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Basic Stock List correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Basic Stock List,Neutral,Grocery Store at Mumbai,Basic Stock List
98,"In a medium enterprise shop located in apparel boutique at mumbai, the shopkeeper learns about the concept of Dead Stock. A Medium Enterprise Apparel Boutique in Mumbai was struggling to compete with large e-commerce giants and losing local footfall. Running a clearance sale based on 'Dead Inventory' identification reports, the business integrated Dead Stock (Inventory that remains unsold and ties up capital.). By joining the ONDC network, the store's inventory became visible on multiple national buyer apps. The store saw a significant reduction in capital lock-up, allowing for business expansion. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Dead Stock correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Dead Stock,Neutral,Apparel Boutique at Mumbai,Dead Stock
99,"In a micro (udyam registered) shop located in pharmacy at rural village (punjab), the shopkeeper learns about the concept of Bricks and Clicks. A Micro (Udyam registered) Pharmacy in Rural Village (Punjab) was struggling to compete with large e-commerce giants and losing local footfall. Building an online storefront that synchronized with their physical inventory, the business integrated Bricks and Clicks (Integration of online and offline retail channels.). Strict adherence to the Consumer Protection Act ensured higher customer trust and fewer legal disputes. Operational costs were slashed by 10% through better supply chain visibility. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Bricks and Clicks correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Bricks and Clicks,Neutral,Pharmacy at Rural Village (Punjab),Bricks and Clicks
100,"In a small business shop located in grocery store at tier-2 city (indore), the shopkeeper learns about the concept of FIFO. A Small Business Grocery Store in Tier-2 City (Indore) had a high amount of capital locked in slow-moving items, preventing the purchase of seasonal stock. Ensuring that the oldest stock was always placed at the front of the shelf, the business integrated FIFO (First-In First-Out inventory valuation method.). By joining the ONDC network, the store's inventory became visible on multiple national buyer apps. Operational costs were slashed by 10% through better supply chain visibility. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying FIFO correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,FIFO,Neutral,Grocery Store at Tier-2 City (Indore),FIFO
101,"In a micro (udyam registered) shop located in apparel boutique at shopping mall (bangalore), the shopkeeper learns about the concept of Bricks and Clicks. A Micro (Udyam registered) Apparel Boutique in Shopping Mall (Bangalore) found it difficult to manage perishables, leading to high waste and lost margins. Building an online storefront that synchronized with their physical inventory, the business integrated Bricks and Clicks (Integration of online and offline retail channels.). The owner utilized the PMEGP scheme to subsidize the cost of the new digital infrastructure. Operational costs were slashed by 10% through better supply chain visibility. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Bricks and Clicks correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Bricks and Clicks,Neutral,Apparel Boutique at Shopping Mall (Bangalore),Bricks and Clicks
102,"In a small business shop located in pharmacy at tier-2 city (indore), the shopkeeper learns about the concept of Personalization. A Small Business Pharmacy in Tier-2 City (Indore) was struggling to compete with large e-commerce giants and losing local footfall. Using customer purchase history to send targeted discount codes, the business integrated Personalization (Tailoring marketing and products to specific customer needs.). Following Legal Metrology guidelines for MRP and net weight prevented potential fines from inspectors. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Personalization correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Personalization,Neutral,Pharmacy at Tier-2 City (Indore),Personalization
103,"In a micro (udyam registered) shop located in furniture showroom at high street (delhi), the shopkeeper learns about the concept of Augmented Reality. A Micro (Udyam registered) Furniture Showroom in High Street (Delhi) was struggling to compete with large e-commerce giants and losing local footfall. By introducing a virtual try-on experience for customers, the business integrated Augmented Reality (Digital tool for customer interaction and remote product trial.). Strict adherence to the Consumer Protection Act ensured higher customer trust and fewer legal disputes. Customer retention rates increased as the shopping experience became more seamless. While running daily operations, the shopkeeper notices problems related to sales growth. By applying Augmented Reality correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in sales growth and overall control of the business.",web_online,en,Augmented Reality,Neutral,Furniture Showroom at High Street (Delhi),Augmented Reality
104,"In a micro (udyam registered) shop located in grocery store at high street (delhi), the shopkeeper learns about the concept of Omni-channel. A Micro (Udyam registered) Grocery Store in High Street (Delhi) was struggling to compete with large e-commerce giants and losing local footfall. Providing a unified shopping experience across mobile, web, and store, the business integrated Omni-channel (Seamless customer experience across all sales touchpoints.). GST composition scheme adoption simplified the monthly tax filing process for the shopkeeper. Dead stock was reduced by 60%, freeing up vital cash flow for the next quarter. While running daily operations, the shopkeeper notices problems related to sales growth. By applying Omni-channel correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in sales growth and overall control of the business.",web_online,en,Omni-channel,Neutral,Grocery Store at High Street (Delhi),Omni-channel
105,"In a micro (udyam registered) shop located in electronics shop at rural village (punjab), the shopkeeper learns about the concept of Click and Collect. A Micro (Udyam registered) Electronics Shop in Rural Village (Punjab) struggled with manual bookkeeping that led to frequent stockouts of high-demand items. Enabling customers to buy on WhatsApp and pick up at the counter, the business integrated Click and Collect (Online ordering with physical store pickup.). Following Legal Metrology guidelines for MRP and net weight prevented potential fines from inspectors. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Click and Collect correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Click and Collect,Neutral,Electronics Shop at Rural Village (Punjab),Click and Collect
106,"In a micro (udyam registered) shop located in pharmacy at rural village (punjab), the shopkeeper learns about the concept of Personalization. A Micro (Udyam registered) Pharmacy in Rural Village (Punjab) had issues with inventory shrinkage and pilferage, causing unexplained losses in the annual audit. Using customer purchase history to send targeted discount codes, the business integrated Personalization (Tailoring marketing and products to specific customer needs.). GST composition scheme adoption simplified the monthly tax filing process for the shopkeeper. Customer retention rates increased as the shopping experience became more seamless. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Personalization correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Personalization,Neutral,Pharmacy at Rural Village (Punjab),Personalization
107,"In a small business shop located in furniture showroom at shopping mall (bangalore), the shopkeeper learns about the concept of Cloud POS. A Small Business Furniture Showroom in Shopping Mall (Bangalore) found it difficult to manage perishables, leading to high waste and lost margins. Moving all billing and stock data to a secure real-time web portal, the business integrated Cloud POS (Web-based billing and inventory management system.). The owner utilized the PMEGP scheme to subsidize the cost of the new digital infrastructure. Operational costs were slashed by 10% through better supply chain visibility. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Cloud POS correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Cloud POS,Neutral,Furniture Showroom at Shopping Mall (Bangalore),Cloud POS
108,"In a small business shop located in furniture showroom at high street (delhi), the shopkeeper learns about the concept of Inventory Shrinkage. A Small Business Furniture Showroom in High Street (Delhi) was facing significant financial strain due to unsold inventory occupying 40% of shelf space. Installing CCTV and integrated POS monitoring to track stock movements, the business integrated Inventory Shrinkage (Loss of stock due to theft, damage, or errors.). By joining the ONDC network, the store's inventory became visible on multiple national buyer apps. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Inventory Shrinkage correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Inventory Shrinkage,Neutral,Furniture Showroom at High Street (Delhi),Inventory Shrinkage
109,"In a small business shop located in grocery store at mumbai, the shopkeeper learns about the concept of Augmented Reality. A Small Business Grocery Store in Mumbai faced legal notices for non-compliance with the Legal Metrology Act regarding price labeling. By introducing a virtual try-on experience for customers, the business integrated Augmented Reality (Digital tool for customer interaction and remote product trial.). Compliance with the Shops and Establishments Act helped in extending operating hours during festive seasons. Inventory turnover ratio improved from 4x to 8x within six months. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Augmented Reality correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Augmented Reality,Neutral,Grocery Store at Mumbai,Augmented Reality
110,"In a medium enterprise shop located in apparel boutique at shopping mall (bangalore), the shopkeeper learns about the concept of Anchor Store. A Medium Enterprise Apparel Boutique in Shopping Mall (Bangalore) faced legal notices for non-compliance with the Legal Metrology Act regarding price labeling. Leveraging the proximity to a nearby mall's major retail hub, the business integrated Anchor Store (Large well-known brand driving foot traffic to smaller stores.). GST composition scheme adoption simplified the monthly tax filing process for the shopkeeper. Customer retention rates increased as the shopping experience became more seamless. While running daily operations, the shopkeeper notices problems related to sales growth. By applying Anchor Store correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in sales growth and overall control of the business.",web_online,en,Anchor Store,Neutral,Apparel Boutique at Shopping Mall (Bangalore),Anchor Store
111,"In a small business shop located in apparel boutique at high street (delhi), the shopkeeper learns about the concept of Personalization. A Small Business Apparel Boutique in High Street (Delhi) found it difficult to manage perishables, leading to high waste and lost margins. Using customer purchase history to send targeted discount codes, the business integrated Personalization (Tailoring marketing and products to specific customer needs.). Strict adherence to the Consumer Protection Act ensured higher customer trust and fewer legal disputes. The store saw a significant reduction in capital lock-up, allowing for business expansion. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Personalization correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Personalization,Neutral,Apparel Boutique at High Street (Delhi),Personalization
112,"In a small business shop located in electronics shop at high street (delhi), the shopkeeper learns about the concept of Cloud POS. A Small Business Electronics Shop in High Street (Delhi) had a high amount of capital locked in slow-moving items, preventing the purchase of seasonal stock. Moving all billing and stock data to a secure real-time web portal, the business integrated Cloud POS (Web-based billing and inventory management system.). Compliance with the Shops and Establishments Act helped in extending operating hours during festive seasons. Operational costs were slashed by 10% through better supply chain visibility. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Cloud POS correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Cloud POS,Neutral,Electronics Shop at High Street (Delhi),Cloud POS
113,"In a small business shop located in electronics shop at tier-2 city (indore), the shopkeeper learns about the concept of Cloud POS. A Small Business Electronics Shop in Tier-2 City (Indore) had a high amount of capital locked in slow-moving items, preventing the purchase of seasonal stock. Moving all billing and stock data to a secure real-time web portal, the business integrated Cloud POS (Web-based billing and inventory management system.). Compliance with the Shops and Establishments Act helped in extending operating hours during festive seasons. The store saw a significant reduction in capital lock-up, allowing for business expansion. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Cloud POS correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Cloud POS,Neutral,Electronics Shop at Tier-2 City (Indore),Cloud POS
114,"In a small business shop located in grocery store at mumbai, the shopkeeper learns about the concept of Barcode. A Small Business Grocery Store in Mumbai had issues with inventory shrinkage and pilferage, causing unexplained losses in the annual audit. Implementing a rigorous scanning protocol at the point of entry and exit, the business integrated Barcode (Scanning system for tracking inventory and speeding up checkout.). The owner utilized the PMEGP scheme to subsidize the cost of the new digital infrastructure. The store saw a significant reduction in capital lock-up, allowing for business expansion. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Barcode correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Barcode,Neutral,Grocery Store at Mumbai,Barcode
115,"In a small business shop located in furniture showroom at shopping mall (bangalore), the shopkeeper learns about the concept of Contactless Payments. A Small Business Furniture Showroom in Shopping Mall (Bangalore) faced legal notices for non-compliance with the Legal Metrology Act regarding price labeling. Offering UPI and Tap-to-Pay options to speed up the checkout queue, the business integrated Contactless Payments (Digital payment methods without physical contact.). Registration under the Udyam portal allowed the business to access collateral-free loans via CGTMSE. Inventory turnover ratio improved from 4x to 8x within six months. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Contactless Payments correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Contactless Payments,Neutral,Furniture Showroom at Shopping Mall (Bangalore),Contactless Payments
116,"In a micro (udyam registered) shop located in grocery store at shopping mall (bangalore), the shopkeeper learns about the concept of Contactless Payments. A Micro (Udyam registered) Grocery Store in Shopping Mall (Bangalore) faced legal notices for non-compliance with the Legal Metrology Act regarding price labeling. Offering UPI and Tap-to-Pay options to speed up the checkout queue, the business integrated Contactless Payments (Digital payment methods without physical contact.). Compliance with the Shops and Establishments Act helped in extending operating hours during festive seasons. Dead stock was reduced by 60%, freeing up vital cash flow for the next quarter. While running daily operations, the shopkeeper notices problems related to sales growth. By applying Contactless Payments correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in sales growth and overall control of the business.",web_online,en,Contactless Payments,Neutral,Grocery Store at Shopping Mall (Bangalore),Contactless Payments
117,"In a medium enterprise shop located in grocery store at shopping mall (bangalore), the shopkeeper learns about the concept of Inventory Turnover. A Medium Enterprise Grocery Store in Shopping Mall (Bangalore) found it difficult to manage perishables, leading to high waste and lost margins. Analyzing sales velocity to ensure stock was replaced every 30 days, the business integrated Inventory Turnover (Speed at which stock is sold and replaced.). Following Legal Metrology guidelines for MRP and net weight prevented potential fines from inspectors. The store saw a significant reduction in capital lock-up, allowing for business expansion. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Inventory Turnover correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Inventory Turnover,Neutral,Grocery Store at Shopping Mall (Bangalore),Inventory Turnover
118,"In a medium enterprise shop located in apparel boutique at rural village (punjab), the shopkeeper learns about the concept of Consignment Inventory. A Medium Enterprise Apparel Boutique in Rural Village (Punjab) had a high amount of capital locked in slow-moving items, preventing the purchase of seasonal stock. Negotiating with suppliers to pay only for items sold, the business integrated Consignment Inventory (Stock not owned by retailer until sold; minimizes capital lock-up.). Registration under the Udyam portal allowed the business to access collateral-free loans via CGTMSE. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Consignment Inventory correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Consignment Inventory,Neutral,Apparel Boutique at Rural Village (Punjab),Consignment Inventory
119,"In a medium enterprise shop located in pharmacy at tier-2 city (indore), the shopkeeper learns about the concept of Barcode. A Medium Enterprise Pharmacy in Tier-2 City (Indore) had a high amount of capital locked in slow-moving items, preventing the purchase of seasonal stock. Implementing a rigorous scanning protocol at the point of entry and exit, the business integrated Barcode (Scanning system for tracking inventory and speeding up checkout.). The owner utilized the PMEGP scheme to subsidize the cost of the new digital infrastructure. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Barcode correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Barcode,Neutral,Pharmacy at Tier-2 City (Indore),Barcode
120,"In a medium enterprise shop located in pharmacy at shopping mall (bangalore), the shopkeeper learns about the concept of Personalization. A Medium Enterprise Pharmacy in Shopping Mall (Bangalore) had issues with inventory shrinkage and pilferage, causing unexplained losses in the annual audit. Using customer purchase history to send targeted discount codes, the business integrated Personalization (Tailoring marketing and products to specific customer needs.). By joining the ONDC network, the store's inventory became visible on multiple national buyer apps. Dead stock was reduced by 60%, freeing up vital cash flow for the next quarter. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Personalization correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Personalization,Neutral,Pharmacy at Shopping Mall (Bangalore),Personalization
121,"In a medium enterprise shop located in pharmacy at high street (delhi), the shopkeeper learns about the concept of Distribution Center. A Medium Enterprise Pharmacy in High Street (Delhi) was facing significant financial strain due to unsold inventory occupying 40% of shelf space. Centralizing procurement through a specialized warehouse facility, the business integrated Distribution Center (Warehouse specialized in efficient logistics and shipping.). Strict adherence to the Consumer Protection Act ensured higher customer trust and fewer legal disputes. The store saw a significant reduction in capital lock-up, allowing for business expansion. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Distribution Center correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Distribution Center,Neutral,Pharmacy at High Street (Delhi),Distribution Center
122,"In a small business shop located in apparel boutique at high street (delhi), the shopkeeper learns about the concept of Consignment Inventory. A Small Business Apparel Boutique in High Street (Delhi) was struggling to compete with large e-commerce giants and losing local footfall. Negotiating with suppliers to pay only for items sold, the business integrated Consignment Inventory (Stock not owned by retailer until sold; minimizes capital lock-up.). By joining the ONDC network, the store's inventory became visible on multiple national buyer apps. Dead stock was reduced by 60%, freeing up vital cash flow for the next quarter. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Consignment Inventory correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Consignment Inventory,Neutral,Apparel Boutique at High Street (Delhi),Consignment Inventory
123,"In a small business shop located in pharmacy at rural village (punjab), the shopkeeper learns about the concept of Contactless Payments. A Small Business Pharmacy in Rural Village (Punjab) was facing significant financial strain due to unsold inventory occupying 40% of shelf space. Offering UPI and Tap-to-Pay options to speed up the checkout queue, the business integrated Contactless Payments (Digital payment methods without physical contact.). Following Legal Metrology guidelines for MRP and net weight prevented potential fines from inspectors. Customer retention rates increased as the shopping experience became more seamless. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Contactless Payments correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Contactless Payments,Neutral,Pharmacy at Rural Village (Punjab),Contactless Payments
124,"In a small business shop located in grocery store at shopping mall (bangalore), the shopkeeper learns about the concept of Augmented Reality. A Small Business Grocery Store in Shopping Mall (Bangalore) had issues with inventory shrinkage and pilferage, causing unexplained losses in the annual audit. By introducing a virtual try-on experience for customers, the business integrated Augmented Reality (Digital tool for customer interaction and remote product trial.). Registration under the Udyam portal allowed the business to access collateral-free loans via CGTMSE. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Augmented Reality correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Augmented Reality,Neutral,Grocery Store at Shopping Mall (Bangalore),Augmented Reality
125,"In a micro (udyam registered) shop located in furniture showroom at tier-2 city (indore), the shopkeeper learns about the concept of Inventory Shrinkage. A Micro (Udyam registered) Furniture Showroom in Tier-2 City (Indore) was facing significant financial strain due to unsold inventory occupying 40% of shelf space. Installing CCTV and integrated POS monitoring to track stock movements, the business integrated Inventory Shrinkage (Loss of stock due to theft, damage, or errors.). GST composition scheme adoption simplified the monthly tax filing process for the shopkeeper. Customer retention rates increased as the shopping experience became more seamless. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Inventory Shrinkage correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Inventory Shrinkage,Neutral,Furniture Showroom at Tier-2 City (Indore),Inventory Shrinkage
126,"In a small business shop located in pharmacy at shopping mall (bangalore), the shopkeeper learns about the concept of Inventory Turnover. A Small Business Pharmacy in Shopping Mall (Bangalore) found it difficult to manage perishables, leading to high waste and lost margins. Analyzing sales velocity to ensure stock was replaced every 30 days, the business integrated Inventory Turnover (Speed at which stock is sold and replaced.). GST composition scheme adoption simplified the monthly tax filing process for the shopkeeper. This resulted in a 25% improvement in working capital availability. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Inventory Turnover correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Inventory Turnover,Neutral,Pharmacy at Shopping Mall (Bangalore),Inventory Turnover
127,"In a medium enterprise shop located in furniture showroom at shopping mall (bangalore), the shopkeeper learns about the concept of Inventory Turnover. A Medium Enterprise Furniture Showroom in Shopping Mall (Bangalore) found it difficult to manage perishables, leading to high waste and lost margins. Analyzing sales velocity to ensure stock was replaced every 30 days, the business integrated Inventory Turnover (Speed at which stock is sold and replaced.). By joining the ONDC network, the store's inventory became visible on multiple national buyer apps. Dead stock was reduced by 60%, freeing up vital cash flow for the next quarter. While running daily operations, the shopkeeper notices problems related to capital lock-up. By applying Inventory Turnover correctly, daily decisions around stock, sales, and cash become clearer. Over time, the shopkeeper sees measurable improvement in capital lock-up and overall control of the business.",web_online,en,Inventory Turnover,Neutral,Furniture Showroom at Shopping Mall (Bangalore),Inventory Turnover
